dim,icc,rho_arat,rho_fma,cohens_d,abs_d,stream
237,0.045694016,0.15762347357243295,0.16824793121896206,-0.16235575079917908,0.16235575079917908,gravity
238,0.01926875,0.15083053980721844,0.16414143722073313,-0.1448255032300949,0.1448255032300949,gravity
239,-0.0015694774,0.12893333624170303,0.14928459047874149,-0.1288882941007614,0.1288882941007614,gravity
240,-0.008724528,0.09465585022183737,0.11912003334109197,-0.11439332365989685,0.11439332365989685,gravity
241,0.0050958036,0.07609587959010454,0.10084729507552646,-0.10106456279754639,0.10106456279754639,gravity
242,0.041349806,0.05314175654556057,0.07679917127723523,-0.08857898414134979,0.08857898414134979,gravity
243,0.09202982,0.04126399478123928,0.06353078756205378,-0.07672201097011566,0.07672201097011566,gravity
244,0.14000261,0.02400484812369549,0.042399743869472435,-0.06546729058027267,0.06546729058027267,gravity
245,0.16416714,0.002689143846641972,0.01428456697576014,-0.05515938252210617,0.05515938252210617,gravity
246,0.149195,-0.008683774327696436,-0.0073870490905993645,-0.04684899374842644,0.04684899374842644,gravity
247,0.09541443,-0.015820497286089485,-0.024304876342059967,-0.04265473783016205,0.04265473783016205,gravity
248,0.02036087,-0.02222782965895511,-0.037278613312735735,-0.04672006890177727,0.04672006890177727,gravity
249,-0.051388126,-0.009521566911072943,-0.024682271647358592,-0.0636792704463005,0.0636792704463005,gravity
250,-0.104494795,0.017332705156084236,-0.001859135889217009,-0.09562081843614578,0.09562081843614578,gravity
251,-0.13511752,0.02326384303839852,0.0018436688685080488,-0.14170165359973907,0.14170165359973907,gravity
252,-0.14873356,0.029599165512692968,0.0055410601689849705,-0.19607184827327728,0.19607184827327728,gravity
253,-0.15456171,0.028505079634401832,0.0042542040459994865,-0.24866460263729095,0.24866460263729095,gravity
254,-0.15813494,0.04112616938397401,0.019761439008802926,-0.2887672483921051,0.2887672483921051,gravity
255,-0.15803817,0.043528822236300536,0.025779656766659314,-0.3091399669647217,0.3091399669647217,gravity
256,-0.14965731,0.03180979196882969,0.01692633411285053,-0.3076218366622925,0.3076218366622925,gravity
257,-0.12997845,0.027272394058860797,0.013677486412933452,-0.2859429121017456,0.2859429121017456,gravity
258,-0.098782755,0.03503397710485536,0.020748234930034578,-0.24721282720565796,0.24721282720565796,gravity
259,-0.060693305,0.04977200301242326,0.038923530965133644,-0.19684474170207977,0.19684474170207977,gravity
260,-0.02340643,0.07800375475224848,0.06983901195820318,-0.14070436358451843,0.14070436358451843,gravity
261,0.004329136,0.10518090991299901,0.09997495510754112,-0.08388011902570724,0.08388011902570724,gravity
262,0.014297622,0.13140567609264683,0.12643670748746558,-0.03151724115014076,0.03151724115014076,gravity
263,0.002680584,0.13901317344169878,0.1346481487818525,0.011465460062026978,0.011465460062026978,gravity
264,-0.027136609,0.13970230042802512,0.13414856401295308,0.041118353605270386,0.041118353605270386,gravity
265,-0.06563861,0.13877468904643078,0.12943576280293292,0.055523231625556946,0.055523231625556946,gravity
266,-0.10118877,0.14681734298684834,0.13371548743310221,0.05584898591041565,0.05584898591041565,gravity
267,-0.12346095,0.15618250130102476,0.14187511420811416,0.04695558175444603,0.04695558175444603,gravity
268,-0.12383457,0.15887087084768206,0.1450736940907271,0.037593819200992584,0.037593819200992584,gravity
269,-0.099090345,0.12880635104422267,0.11857404751006567,0.03787935897707939,0.03787935897707939,gravity
270,-0.052511316,0.10159590098413279,0.09532634203346316,0.05209604650735855,0.05209604650735855,gravity
