dim,rho_arat,rho_fma,stream
299,-0.009631517508891303,-0.008058317789368233,gravity
300,-0.010281155196001184,-0.008873429780730434,gravity
301,-0.014439146113498271,-0.012832213731188782,gravity
302,-0.01605356158146502,-0.014624841431357262,gravity
303,-0.016995884662767434,-0.014992183173195065,gravity
304,-0.019199542419042426,-0.01729986266297192,gravity
305,-0.022831783646971446,-0.020360786061275133,gravity
306,-0.026121784281691214,-0.022508381886714245,gravity
307,-0.028048242643466403,-0.025027186209168405,gravity
308,-0.03129720537900044,-0.028395903319579925,gravity
309,-0.03321514644094462,-0.029579903754850825,gravity
310,-0.03317255994178963,-0.028864554047061414,gravity
311,-0.03554501509471534,-0.03208246770556057,gravity
312,-0.03871654783178575,-0.03467396702534684,gravity
313,-0.04290938224859148,-0.038549229063976814,gravity
314,-0.04483429201039739,-0.04014001214389336,gravity
315,-0.04883122853109012,-0.044615394586030976,gravity
316,-0.05456724281727605,-0.05005591912040771,gravity
317,-0.060732219294950505,-0.056143738471454416,gravity
318,-0.06459984771820897,-0.060563439639039776,gravity
319,-0.06863007913824107,-0.06454542412056156,gravity
320,-0.07267037645807344,-0.06836113812946203,gravity
321,-0.0773138534659375,-0.07277465248876382,gravity
322,-0.07989846681465357,-0.07458893401792484,gravity
323,-0.08816024765072321,-0.08433238371353427,gravity
324,-0.09241657466626911,-0.08775832880056895,gravity
325,-0.09636473028792976,-0.09300551557608368,gravity
326,-0.09849947534557212,-0.09597518355220404,gravity
327,-0.10510038271459682,-0.10287502149047113,gravity
328,-0.10788941125925687,-0.10650358454879318,gravity
329,-0.1088061824410663,-0.1080727137997172,gravity
330,-0.10991962581897334,-0.10893500020424174,gravity
331,-0.11234473337085432,-0.11159146101100562,gravity
332,-0.11393979133920516,-0.1142989629861091,gravity
333,-0.11623404219368261,-0.11754317057981349,gravity
334,-0.11840905085052604,-0.12052753222560736,gravity
335,-0.12161155558698192,-0.12435252644693318,gravity
336,-0.12182758528269545,-0.12558756805054366,gravity
337,-0.12170137438519972,-0.12635395892667264,gravity
338,-0.12465687742655661,-0.1296832351342763,gravity
339,-0.1270014577800354,-0.13252375348747683,gravity
340,-0.1284315898516587,-0.13455302660449242,gravity
341,-0.12906496723909122,-0.13562953124583602,gravity
342,-0.1273297609735212,-0.13419109831990272,gravity
343,-0.12601887109953192,-0.13374487477244923,gravity
344,-0.12718496687639422,-0.13477265829855964,gravity
345,-0.12751946446975712,-0.1356581452341476,gravity
346,-0.12941495083214685,-0.13746623995502505,gravity
347,-0.12906341863912196,-0.13766421782009974,gravity
348,-0.12966659832715363,-0.13763019037454002,gravity
349,-0.12978738912475693,-0.13781115451683487,gravity
350,-0.13008162311891872,-0.1381537490255383,gravity
351,-0.1293181633340673,-0.1377539265402117,gravity
352,-0.130619761608241,-0.13911966446881288,gravity
353,-0.12852218294986115,-0.13703084332206783,gravity
354,-0.12572308850540082,-0.13408282917494,gravity
355,-0.12606223189867152,-0.13474172425714173,gravity
356,-0.12682801458347687,-0.13557617002439012,gravity
