dim,rho_arat,rho_fma,stream
645,0.03279392724930246,0.029013037445867428,gravity
646,0.03554656369468462,0.03302440926673624,gravity
647,0.03262358125268247,0.028019281365316746,gravity
648,0.0396937144123968,0.03473892851232448,gravity
649,0.05715340476596139,0.04836460040588291,gravity
650,0.07792477615381556,0.06391978313288413,gravity
651,0.08822451454944802,0.0710732802107782,gravity
652,0.08638245488599819,0.07266638334380109,gravity
653,0.06734319256377548,0.055153075795045525,gravity
654,0.06341981454162321,0.05524123781308659,gravity
655,0.07378149693602658,0.06857380966421024,gravity
656,0.08781723275752931,0.08725410392545685,gravity
657,0.08930156582807716,0.09268148149223096,gravity
658,0.08690975317553554,0.09011859616075625,gravity
659,0.08731471206750034,0.09052151205022466,gravity
660,0.09407357663339086,0.09517244517740898,gravity
661,0.09883707013887356,0.09814829996181292,gravity
662,0.08079665479683171,0.07744646609390522,gravity
663,0.05118897198430774,0.04263097582907139,gravity
664,0.020425259294721738,0.004899178809563125,gravity
665,-0.009638486208753029,-0.030862119771623616,gravity
666,-0.01817746643932247,-0.040796587172988716,gravity
667,-0.0024421421515429835,-0.02357637966666794,gravity
668,-0.009705076007431755,-0.03097812242694082,gravity
669,-0.012882028844394613,-0.03165789798709962,gravity
670,-0.021951404564439943,-0.043184695170452155,gravity
671,-0.035139281902765905,-0.05760382522638025,gravity
672,-0.05627070278347598,-0.08133874185531503,gravity
673,-0.07636301308480409,-0.10275901883515393,gravity
674,-0.08292520545459699,-0.10837509405457735,gravity
675,-0.09300581695457735,-0.11967220598040185,gravity
676,-0.1045351437258123,-0.1299392143270096,gravity
677,-0.11557666150672635,-0.13954114078313204,gravity
678,-0.10892310173874638,-0.1244105277745918,gravity
679,-0.09188540487680859,-0.0984089192607589,gravity
680,-0.09404415323397466,-0.09532324862932134,gravity
681,-0.09652036458484166,-0.09194834471062624,gravity
682,-0.07697780727260534,-0.07269654403418356,gravity
683,-0.05936945132199056,-0.05773065479619373,gravity
684,-0.059687688615676096,-0.06263370036093409,gravity
685,-0.05297992784877157,-0.05843672429155776,gravity
686,-0.03412572322287695,-0.03903489351423815,gravity
687,-0.03354499823439971,-0.03933882047116922,gravity
688,-0.035044043004655634,-0.040635730157615534,gravity
689,-0.031041686384070448,-0.03705820826763305,gravity
690,-0.06080500349350632,-0.06425541748226855,gravity
691,-0.08076335989749234,-0.08347937752143511,gravity
692,-0.08610293259154447,-0.09083239916647477,gravity
693,-0.09417113843145503,-0.09513841773184928,gravity
694,-0.08852571724347155,-0.08759901848726664,gravity
695,-0.08204250347211157,-0.07725235498400777,gravity
696,-0.05016457310463388,-0.03887480984990042,gravity
697,-0.014603297710241174,0.00239042805056979,gravity
698,-0.020680778289651727,4.408100902053641e-05,gravity
699,-0.015299393396429235,0.008734226594349793,gravity
700,0.003293097834658309,0.02899061026583944,gravity
701,0.03194916596606422,0.05859216784968281,gravity
702,0.050791756092189305,0.0770319499389051,gravity
703,0.054014392628245714,0.07680690478758972,gravity
704,0.05315259674534547,0.07185513810761612,gravity
705,0.05953282861874883,0.07486502033757977,gravity
706,0.034567074214119656,0.04727417544590123,gravity
707,-0.005619869288490479,0.007689429345459534,gravity
708,-0.028024239343942672,-0.01571913314651619,gravity
709,-0.0698712820136131,-0.0596810461075936,gravity
710,-0.0835245136427055,-0.07219695926528415,gravity
711,-0.08738052756619441,-0.07543033994449226,gravity
712,-0.07773894415750285,-0.060612160754273,gravity
713,-0.0697326823163632,-0.048672394117991215,gravity
714,-0.06540899120215393,-0.04216155175055445,gravity
715,-0.06835984844360299,-0.04051818080022743,gravity
716,-0.06766839855732275,-0.039854645611813046,gravity
717,-0.05551498599847091,-0.028048668704663767,gravity
718,-0.04050130929637249,-0.014852206635778976,gravity
719,-0.02184222826660622,-0.001103571927584306,gravity
720,0.007380627453553492,0.02159350761177925,gravity
721,0.031667320771656605,0.03866291166618766,gravity
722,0.04791368304929607,0.04462699485156269,gravity
723,0.06170086857573055,0.046878219715751845,gravity
724,0.07508232091021559,0.05085711079313184,gravity
725,0.07172882767675566,0.04132246587709336,gravity
726,0.07209894306941182,0.03616344111961971,gravity
727,0.0466995806733863,0.011722454995320888,gravity
728,0.020439196694445192,0.028836713409785285,gravity
729,0.030014190304458038,0.03845952034386484,gravity
730,0.04352107923645417,0.05672839185425311,gravity
731,0.05097681378851739,0.06961164675378145,gravity
732,0.05180763767203218,0.07419143158570456,gravity
733,0.06361493813775157,0.0859889016314639,gravity
734,0.07800762625217166,0.09954574528286747,gravity
735,0.10111660929364291,0.11768701387240682,gravity
736,0.12655700958885413,0.1378536888237845,gravity
737,0.13231625287457918,0.13772144579672288,gravity
738,0.12045320280996596,0.12112069246979597,gravity
739,0.09841894814716994,0.0930898108389475,gravity
740,0.09172435048000424,0.08392482771785317,gravity
741,0.08580637569742876,0.07755782864300974,gravity
742,0.07530454500580623,0.06536053611192376,gravity
743,0.06357699743850438,0.05144021747385964,gravity
744,0.061170473086254666,0.05158638081955931,gravity
745,0.06950736102083403,0.06392828999427405,gravity
746,0.0770753690706695,0.07553783573841953,gravity
747,0.06979849781505729,0.07130760557451894,gravity
748,0.05769696335517609,0.063988611375039,gravity
749,0.05746157615984665,0.06436059322308949,gravity
750,0.05157999347654909,0.06178533427504762,gravity
751,0.03620549298161013,0.046440503029688274,gravity
752,0.007183180957471229,0.015072611680881658,gravity
753,-0.018634303430257904,-0.0130773660094258,gravity
754,-0.020003265803094937,-0.01418325799011645,gravity
755,-0.027687418850625874,-0.02261123757442883,gravity
756,-0.03289226334735128,-0.028864554047061414,gravity
