dim,icc,SEM,MDC,stream
304,0.35304344,0.001708467,0.0047356289865982636,gravity
305,0.354181,0.001701545,0.0047164420289403835,gravity
306,0.3553645,0.0016952219,0.004698915294914354,gravity
307,0.3569491,0.0016878011,0.004678345946967097,gravity
308,0.35847038,0.0016814093,0.00466062882772381,gravity
309,0.3599216,0.0016760586,0.0046457974966126175,gravity
310,0.36171576,0.0016697366,0.004628273666767868,gravity
311,0.3635025,0.0016640573,0.004612531390795119,gravity
312,0.36518967,0.0016594344,0.004599717497613242,gravity
313,0.36699978,0.0016547295,0.0045866761102310825,gravity
314,0.36891854,0.0016499376,0.004573393675802666,gravity
315,0.37070525,0.0016462154,0.004563076410461338,gravity
316,0.37242177,0.0016432084,0.004554741410187153,gravity
317,0.3743317,0.0016394675,0.00454437219226959,gravity
318,0.3760774,0.0016368029,0.004536986213900414,gravity
319,0.37765208,0.0016352203,0.004532599286733261,gravity
320,0.37935367,0.0016330124,0.004526479531402254,gravity
321,0.38092324,0.0016315386,0.004522394316401434,gravity
322,0.3822936,0.0016311447,0.004521302344240077,gravity
323,0.38362122,0.001630864,0.004520524346343791,gravity
324,0.3848944,0.0016306842,0.004520026117910832,gravity
325,0.3859467,0.0016315704,0.004522482409900267,gravity
326,0.38682252,0.0016332187,0.004527051332427645,gravity
327,0.3877025,0.001634397,0.004530317245620638,gravity
328,0.38834736,0.0016366174,0.0045364718511270085,gravity
329,0.38875753,0.0016398749,0.004545501273413971,gravity
330,0.38913566,0.0016427183,0.004553382898721635,gravity
331,0.38931412,0.0016462788,0.004563251952085385,gravity
332,0.3892549,0.0016508373,0.004575887399461934,gravity
333,0.38906837,0.0016555617,0.004588982998227991,gravity
334,0.3887528,0.0016604239,0.00460246033548899,gravity
335,0.38820505,0.0016662331,0.004618562407253676,gravity
336,0.38746268,0.0016727167,0.0046365341263891946,gravity
337,0.38665533,0.0016787976,0.004653389671852688,gravity
338,0.38562846,0.0016857652,0.004672702800052852,gravity
339,0.38438916,0.0016936066,0.0046944380154407064,gravity
340,0.38308924,0.0017010369,0.004715033823706294,gravity
341,0.3816167,0.0017090335,0.004737199180610427,gravity
342,0.37995097,0.0017178345,0.004761594303364139,gravity
343,0.37818247,0.0017266889,0.004786137539363141,gravity
344,0.37631646,0.0017355591,0.0048107243380813465,gravity
345,0.37427947,0.0017451592,0.004837334383091427,gravity
346,0.3721066,0.001755238,0.004865271638946561,gravity
347,0.3699114,0.0017648068,0.004891794881205044,gravity
348,0.36756834,0.001775031,0.004920134850197699,gravity
349,0.365086,0.001785897,0.004950253791567884,gravity
350,0.36260533,0.0017962143,0.0049788519100076685,gravity
351,0.3600264,0.0018068798,0.005008415184692907,gravity
