dim,stream,icc,rho_arat,rho_fma,cohens_d,abs_d,abs_rho
87,acc_std,0.9639181,-0.6198890817001527,-0.5820781238506515,0.550786554813385,0.550786554813385,0.6198890817001527
88,acc_std,0.89998555,0.43722474662458083,0.4161077114310838,-0.723106324672699,0.723106324672699,0.43722474662458083
89,acc_std,0.8749994,-0.25982952294445916,-0.23877909235389122,-0.017709316685795784,0.017709316685795784,0.25982952294445916
90,acc_std,0.9702291,0.3105345574383692,0.3270370059233596,-0.9022849202156067,0.9022849202156067,0.3105345574383692
91,acc_std,0.8989294,-0.5882651217276358,-0.5644201996582672,0.7740367650985718,0.7740367650985718,0.5882651217276358
92,acc_std,0.93937576,0.49604367065749494,0.5158924221839046,-0.9077458381652832,0.9077458381652832,0.49604367065749494
93,acc_std,0.9765945,-0.29931804786092736,-0.2683350222266432,0.20197920501232147,0.20197920501232147,0.29931804786092736
94,acc_std,0.9779289,0.2311703576131147,0.2592450541559873,-0.7290653586387634,0.7290653586387634,0.2311703576131147
95,acc_std,0.9426109,0.6357173219860884,0.638456961036882,-1.1788498163223267,1.1788498163223267,0.6357173219860884
96,acc_std,0.9722722,0.11383061504137144,0.1471455015146923,-0.5110410451889038,0.5110410451889038,0.11383061504137144
97,acc_std,0.968915,-0.2314940150066927,-0.2025754369804282,0.14586947858333588,0.14586947858333588,0.2314940150066927
98,acc_std,0.98363423,0.47552859256455543,0.4840574268096875,-1.206178903579712,1.206178903579712,0.47552859256455543
99,acc_std,0.95776135,-0.7505638186073028,-0.7166458441248174,0.6550694108009338,0.6550694108009338,0.7505638186073028
100,acc_std,0.97309935,0.6740389768257097,0.6583173889782222,-1.3907675743103027,1.3907675743103027,0.6740389768257097
101,acc_std,0.9566549,-0.461068540351472,-0.42835836518361564,0.47115904092788696,0.47115904092788696,0.461068540351472
102,acc_std,0.9801637,-0.6931897383457202,-0.6764733512374352,1.148180603981018,1.148180603981018,0.6931897383457202
