dim,stream,icc,rho_arat,rho_fma,cohens_d,abs_d,abs_rho
191,gravity,-0.053087603,-0.045380173499565996,-0.06460419879925561,0.5775294303894043,0.5775294303894043,0.045380173499565996
192,gravity,-0.06912807,-0.050215676903619874,-0.06935102745483547,0.5772552490234375,0.5772552490234375,0.050215676903619874
193,gravity,-0.08502169,-0.05368841233471382,-0.07337013278605878,0.5745585560798645,0.5745585560798645,0.05368841233471382
194,gravity,-0.10071859,-0.055711658194568546,-0.07706520403342934,0.5693476796150208,0.5693476796150208,0.055711658194568546
195,gravity,-0.11613365,-0.05903185652868912,-0.08164885562052969,0.5615262389183044,0.5615262389183044,0.05903185652868912
196,gravity,-0.13114177,-0.06382322483361873,-0.08729277147722923,0.5509874820709229,0.5509874820709229,0.06382322483361873
197,gravity,-0.14557716,-0.06851625704049952,-0.09240307511946969,0.5376296043395996,0.5376296043395996,0.06851625704049952
198,gravity,-0.15925261,-0.07365683463850012,-0.09905544072639344,0.5213767290115356,0.5213767290115356,0.07365683463850012
199,gravity,-0.1719123,-0.07317134854813313,-0.0987167129728672,0.5021548271179199,0.5021548271179199,0.07317134854813313
200,gravity,-0.1832522,-0.07217869596782936,-0.09750564525135562,0.4799000918865204,0.4799000918865204,0.07217869596782936
201,gravity,-0.19297245,-0.07210436316930427,-0.0971537705302268,0.45462703704833984,0.45462703704833984,0.07210436316930427
202,gravity,-0.2007706,-0.07541139840368605,-0.10005925037040496,0.426419198513031,0.426419198513031,0.07541139840368605
203,gravity,-0.20635857,-0.07048839910136827,-0.09459165854978753,0.3954393267631531,0.3954393267631531,0.07048839910136827
204,gravity,-0.20948131,-0.06262847995732489,-0.0857344691408015,0.36194711923599243,0.36194711923599243,0.06262847995732489
205,gravity,-0.20993535,-0.059024113528842764,-0.08172851077718085,0.3262876868247986,0.3262876868247986,0.059024113528842764
206,gravity,-0.20758463,-0.0540631735272778,-0.07650529788376499,0.28889524936676025,0.28889524936676025,0.0540631735272778
207,gravity,-0.20237367,-0.057737226954377184,-0.08071774097385029,0.2502647638320923,0.2502647638320923,0.057737226954377184
208,gravity,-0.19428892,-0.06531065510410512,-0.08930039076525227,0.21094471216201782,0.21094471216201782,0.06531065510410512
209,gravity,-0.18343017,-0.07420658762759191,-0.09934776741779276,0.1714828610420227,0.1714828610420227,0.07420658762759191
210,gravity,-0.17004395,-0.07349113444178794,-0.0984878010663746,0.13238325715065002,0.13238325715065002,0.07349113444178794
211,gravity,-0.15441324,-0.06873538393615161,-0.09358862225681147,0.09411032497882843,0.09411032497882843,0.06873538393615161
212,gravity,-0.1368807,-0.0640229942296549,-0.08919134826925411,0.05705840513110161,0.05705840513110161,0.0640229942296549
213,gravity,-0.11783035,-0.055981888889206625,-0.0792615209741017,0.02153872698545456,0.02153872698545456,0.055981888889206625
214,gravity,-0.09767095,-0.042001902666597694,-0.06306368353664318,-0.012220441363751888,0.012220441363751888,0.042001902666597694
215,gravity,-0.076819494,-0.028631290531897557,-0.04684264556812124,-0.04407067224383354,0.04407067224383354,0.028631290531897557
216,gravity,-0.055686153,-0.021631618670785138,-0.03767534239392056,-0.07393517345190048,0.07393517345190048,0.021631618670785138
217,gravity,-0.03466362,-0.01096718498238897,-0.02488875637382321,-0.10179418325424194,0.10179418325424194,0.01096718498238897
218,gravity,-0.01405569,-0.006929984862495148,-0.02027571744737585,-0.1276436299085617,0.1276436299085617,0.006929984862495148
219,gravity,0.0057938043,-0.006804548264984064,-0.01718618006076106,-0.15154273808002472,0.15154273808002472,0.006804548264984064
220,gravity,0.024519728,-0.005389902193053489,-0.014396702875900098,-0.17361263930797577,0.17361263930797577,0.005389902193053489
221,gravity,0.041858666,-0.006948568062126421,-0.013253690045507947,-0.19395682215690613,0.19395682215690613,0.006948568062126421
222,gravity,0.057585105,-0.010241665896784729,-0.014791885255014032,-0.21268625557422638,0.21268625557422638,0.010241665896784729
223,gravity,0.07150895,-0.011079458480161238,-0.014853753337849872,-0.22991454601287842,0.22991454601287842,0.011079458480161238
224,gravity,0.083473235,-0.010190562097798733,-0.011390687401113696,-0.24575266242027283,0.24575266242027283,0.010190562097798733
225,gravity,0.09335238,-0.008435998332612809,-0.007999543110674185,-0.2603055536746979,0.2603055536746979,0.008435998332612809
226,gravity,0.101048745,-0.006346936974063993,-0.004669493552035066,-0.27367278933525085,0.27367278933525085,0.006346936974063993
227,gravity,0.10649175,-0.0015261452697182053,0.0016526511627523912,-0.2859440743923187,0.2859440743923187,0.0015261452697182053
228,gravity,0.10966964,-0.0024103958521728935,0.0027252890489187767,-0.297175794839859,0.297175794839859,0.0024103958521728935
229,gravity,0.11055556,0.00420212601662136,0.00986795921231657,-0.30744197964668274,0.30744197964668274,0.00420212601662136
230,gravity,0.109115526,0.007432505552524126,0.014566066752663212,-0.316829115152359,0.316829115152359,0.007432505552524126
