dim,icc
961,0.3629194498062134
962,0.3609410226345062
963,0.3590829372406006
964,0.3573419451713562
965,0.3556252717971802
966,0.3539623022079468
967,0.35246482491493225
968,0.35098904371261597
969,0.3495355248451233
970,0.34823372960090637
971,0.34697678685188293
972,0.34573933482170105
973,0.34459173679351807
974,0.3435315191745758
975,0.34248775243759155
976,0.34148168563842773
977,0.3405962884426117
978,0.33972427248954773
979,0.3388661742210388
980,0.33811554312705994
981,0.3373948037624359
982,0.3366852402687073
983,0.33603668212890625
984,0.33544760942459106
985,0.33486735820770264
986,0.3343105912208557
987,0.33383500576019287
988,0.3333662748336792
989,0.3329044580459595
990,0.33251285552978516
991,0.3321392834186554
992,0.3317711055278778
993,0.33144110441207886
994,0.33114808797836304
995,0.33085915446281433
996,0.3305836021900177
997,0.3303578197956085
998,0.3301352560520172
999,0.32991552352905273
1000,0.32973772287368774
1001,0.3295699656009674
1002,0.3294042646884918
1003,0.3292602598667145
1004,0.3291371464729309
1005,0.32901573181152344
1006,0.3289010524749756
1007,0.32881399989128113
1008,0.3287281095981598
1009,0.3286431133747101
1010,0.3285803496837616
1011,0.3285224437713623
1012,0.3284653425216675
1013,0.3284188508987427
1014,0.3283827006816864
1015,0.3283470869064331
1016,0.32831430435180664
1017,0.328294575214386
1018,0.3282751142978668
1019,0.32825586199760437
1020,0.3282461166381836
1021,0.32823845744132996
1022,0.3282308280467987
1023,0.32822751998901367
1024,0.3282279670238495
1025,0.3282284140586853
1026,0.3282289206981659
1027,0.3282289206981659
